2022-10-19 19:17:02.441+0000 [id=80]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: mailer
2022-10-19 19:17:02.441+0000 [id=80]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of copyartifact on behalf of admin
2022-10-19 19:17:02.441+0000 [id=80]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading copyartifact
2022-10-19 19:17:03.742+0000 [id=80]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: copyartifact
2022-10-19 19:17:03.742+0000 [id=80]	INFO	h.m.UpdateCenter$CompleteBatchJob#run: Completing installing of plugin batch…
2022-10-19 19:17:08.242+0000 [id=80]	WARNING	h.m.DownloadService$Downloadable#updateNow: No tool installer metadata found for jenkins.plugins.nodejs.tools.MirrorNodeJSInstaller
2022-10-19 19:17:08.631+0000 [id=80]	WARNING	h.m.DownloadService$Downloadable#updateNow: No tool installer metadata found for jenkins.plugins.nodejs.tools.MirrorNodeJSInstaller
2022-10-19 19:17:09.739+0000 [id=80]	INFO	h.m.DownloadService$Downloadable#load: Obtained the updated data file for hudson.plugins.nodejs.tools.NodeJSInstaller
2022-10-19 19:17:10.369+0000 [id=80]	INFO	h.p.c.CopyArtifactConfiguration#load: CopyArtifact is set to Production mode.
2022-10-19 19:17:10.906+0000 [id=80]	WARNING	h.m.DownloadService$Downloadable#updateNow: No tool installer metadata found for jenkins.plugins.nodejs.tools.MirrorNodeJSInstaller
2022-10-19 19:17:13.886+0000 [id=80]	INFO	h.m.DownloadService$Downloadable#load: Obtained the updated data file for hudson.tools.JDKInstaller
2022-10-19 19:17:13.962+0000 [id=259]	INFO	jenkins.InitReactorRunner$1#onAttained: Started initialization
2022-10-19 19:17:13.971+0000 [id=264]	INFO	jenkins.InitReactorRunner$1#onAttained: Listed all plugins
2022-10-19 19:17:13.971+0000 [id=264]	INFO	jenkins.InitReactorRunner$1#onAttained: Prepared all plugins
2022-10-19 19:17:14.012+0000 [id=264]	INFO	jenkins.InitReactorRunner$1#onAttained: Started all plugins
2022-10-19 19:17:14.042+0000 [id=265]	INFO	jenkins.InitReactorRunner$1#onAttained: Augmented all extensions
2022-10-19 19:17:14.056+0000 [id=259]	INFO	jenkins.InitReactorRunner$1#onAttained: System config loaded
2022-10-19 19:17:14.056+0000 [id=259]	INFO	jenkins.InitReactorRunner$1#onAttained: System config adapted
2022-10-19 19:17:14.113+0000 [id=265]	INFO	jenkins.InitReactorRunner$1#onAttained: Loaded all jobs
2022-10-19 19:17:14.114+0000 [id=261]	INFO	jenkins.InitReactorRunner$1#onAttained: Configuration for all jobs updated
2022-10-19 19:17:14.826+0000 [id=261]	INFO	jenkins.InitReactorRunner$1#onAttained: Completed initialization
2022-10-19 19:17:14.831+0000 [id=80]	INFO	h.m.UpdateCenter$CompleteBatchJob#run: Completed installation of 80 plugins in 2 минуты 52 секунд
2022-10-19 19:20:09.514+0000 [id=271]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Periodic background build discarder
2022-10-19 19:20:09.515+0000 [id=271]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Periodic background build discarder. 0 ms
2022-10-19 19:21:05.480+0000 [id=1]	INFO	winstone.Logger#logInternal: Beginning extraction from war file
2022-10-19 19:21:05.580+0000 [id=1]	WARNING	o.e.j.s.handler.ContextHandler#setContextPath: Empty contextPath
2022-10-19 19:21:05.704+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: jetty-10.0.12; built: 2022-09-14T01:54:40.076Z; git: 408d0139887e27a57b54ed52e2d92a36731a7e88; jvm 17.0.1+12-39
2022-10-19 19:21:06.704+0000 [id=1]	INFO	o.e.j.w.StandardDescriptorProcessor#visitServlet: NO JSP Support for /, did not find org.eclipse.jetty.jsp.JettyJspServlet
2022-10-19 19:21:06.872+0000 [id=1]	INFO	o.e.j.s.s.DefaultSessionIdManager#doStart: Session workerName=node0
2022-10-19 19:21:07.905+0000 [id=1]	INFO	hudson.WebAppMain#contextInitialized: Jenkins home directory: C:\Users\Vika\AppData\Local\Jenkins\.jenkins found at: EnvVars.masterEnvVars.get("JENKINS_HOME")
2022-10-19 19:21:08.137+0000 [id=1]	INFO	o.e.j.s.handler.ContextHandler#doStart: Started w.@65f87a2c{Jenkins v2.374,/,file:///C:/Users/Vika/AppData/Local/Jenkins/war/,AVAILABLE}{C:\Users\Vika\AppData\Local\Jenkins\war}
2022-10-19 19:21:08.176+0000 [id=1]	INFO	o.e.j.server.AbstractConnector#doStart: Started ServerConnector@5a4aa2f2{HTTP/1.1, (http/1.1)}{0.0.0.0:8081}
2022-10-19 19:21:08.216+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: Started Server@240237d2{STARTING}[10.0.12,sto=0] @3499ms
2022-10-19 19:21:08.236+0000 [id=26]	INFO	winstone.Logger#logInternal: Winstone Servlet Engine running: controlPort=disabled
2022-10-19 19:21:09.022+0000 [id=33]	INFO	jenkins.InitReactorRunner$1#onAttained: Started initialization
2022-10-19 19:21:09.439+0000 [id=35]	INFO	jenkins.InitReactorRunner$1#onAttained: Listed all plugins
2022-10-19 19:21:18.535+0000 [id=33]	INFO	jenkins.InitReactorRunner$1#onAttained: Prepared all plugins
2022-10-19 19:21:18.586+0000 [id=34]	INFO	jenkins.InitReactorRunner$1#onAttained: Started all plugins
2022-10-19 19:21:18.610+0000 [id=34]	INFO	jenkins.InitReactorRunner$1#onAttained: Augmented all extensions
2022-10-19 19:21:22.409+0000 [id=38]	INFO	jenkins.InitReactorRunner$1#onAttained: System config loaded
2022-10-19 19:21:22.410+0000 [id=38]	INFO	jenkins.InitReactorRunner$1#onAttained: System config adapted
2022-10-19 19:21:22.410+0000 [id=38]	INFO	jenkins.InitReactorRunner$1#onAttained: Loaded all jobs
2022-10-19 19:21:22.436+0000 [id=35]	INFO	jenkins.InitReactorRunner$1#onAttained: Configuration for all jobs updated
2022-10-19 19:21:22.569+0000 [id=51]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Download metadata
2022-10-19 19:21:22.776+0000 [id=33]	INFO	jenkins.InitReactorRunner$1#onAttained: Completed initialization
2022-10-19 19:21:22.815+0000 [id=25]	INFO	hudson.lifecycle.Lifecycle#onReady: Jenkins is fully up and running
2022-10-19 19:21:23.537+0000 [id=51]	WARNING	h.m.DownloadService$Downloadable#updateNow: No tool installer metadata found for jenkins.plugins.nodejs.tools.MirrorNodeJSInstaller
2022-10-19 19:21:23.544+0000 [id=51]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Download metadata. 973 ms
2022-10-19 19:32:58.258+0000 [id=68]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Periodic background build discarder
2022-10-19 19:32:58.258+0000 [id=68]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Periodic background build discarder. 0 ms
2022-10-19 20:32:58.254+0000 [id=148]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Periodic background build discarder
2022-10-19 20:32:58.254+0000 [id=148]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Periodic background build discarder. 0 ms
2022-10-19 21:32:58.260+0000 [id=303]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Periodic background build discarder
2022-10-19 21:32:58.262+0000 [id=303]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Periodic background build discarder. 0 ms
2022-10-19 21:55:00.516+0000 [id=446]	INFO	h.triggers.SCMTrigger$Runner#run: SCM changes detected in Second job. Triggering  #1
2022-10-19 22:21:01.734+0000 [id=1251]	INFO	hudson.PluginManager#install: Starting installation of a batch of 1 plugins plus their dependencies
2022-10-19 22:21:02.151+0000 [id=2339]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of nodelabelparameter on behalf of vika
2022-10-19 22:21:02.152+0000 [id=2339]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading nodelabelparameter
2022-10-19 22:21:06.899+0000 [id=156]	INFO	hudson.model.UpdateCenter#doSafeRestart: Scheduling Jenkins reboot
2022-10-19 22:21:06.907+0000 [id=2348]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Restart in 10 seconds
2022-10-19 22:21:16.909+0000 [id=2348]	INFO	hudson.lifecycle.Lifecycle#onStop: Stopping Jenkins as requested by vika
2022-10-19 22:21:16.910+0000 [id=2348]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Stopping Jenkins
2022-10-19 22:21:16.947+0000 [id=2348]	INFO	jenkins.model.Jenkins$16#onAttained: Started termination
2022-10-19 22:21:16.972+0000 [id=2348]	INFO	jenkins.model.Jenkins$16#onAttained: Completed termination
2022-10-19 22:21:16.973+0000 [id=2348]	INFO	jenkins.model.Jenkins#_cleanUpDisconnectComputers: Starting node disconnection
2022-10-19 22:21:16.977+0000 [id=2348]	INFO	jenkins.model.Jenkins#_cleanUpShutdownPluginManager: Stopping plugin manager
2022-10-19 22:21:16.997+0000 [id=2348]	INFO	jenkins.model.Jenkins#_cleanUpPersistQueue: Persisting build queue
2022-10-19 22:21:17.003+0000 [id=2348]	INFO	jenkins.model.Jenkins#_cleanUpAwaitDisconnects: Waiting for node disconnection completion
2022-10-19 22:21:17.005+0000 [id=2348]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Jenkins stopped
2022-10-19 22:21:18.182+0000 [id=20]	WARNING	h.s.HttpSessionContextIntegrationFilter2#hasInvalidSessionSeed: Encountered IllegalStateException trying to get a user. System init may not have completed yet. Invalidating user session.
2022-10-19 22:21:21.567+0000 [id=1]	INFO	winstone.Logger#logInternal: Beginning extraction from war file
2022-10-19 22:21:21.671+0000 [id=1]	WARNING	o.e.j.s.handler.ContextHandler#setContextPath: Empty contextPath
2022-10-19 22:21:21.778+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: jetty-10.0.12; built: 2022-09-14T01:54:40.076Z; git: 408d0139887e27a57b54ed52e2d92a36731a7e88; jvm 17.0.1+12-39
2022-10-19 22:21:22.694+0000 [id=1]	INFO	o.e.j.w.StandardDescriptorProcessor#visitServlet: NO JSP Support for /, did not find org.eclipse.jetty.jsp.JettyJspServlet
2022-10-19 22:21:22.896+0000 [id=1]	INFO	o.e.j.s.s.DefaultSessionIdManager#doStart: Session workerName=node0
2022-10-19 22:21:23.905+0000 [id=1]	INFO	hudson.WebAppMain#contextInitialized: Jenkins home directory: C:\Users\Vika\AppData\Local\Jenkins\.jenkins found at: EnvVars.masterEnvVars.get("JENKINS_HOME")
2022-10-19 22:21:24.095+0000 [id=1]	INFO	o.e.j.s.handler.ContextHandler#doStart: Started w.@65f87a2c{Jenkins v2.374,/,file:///C:/Users/Vika/AppData/Local/Jenkins/war/,AVAILABLE}{C:\Users\Vika\AppData\Local\Jenkins\war}
2022-10-19 22:21:24.158+0000 [id=1]	INFO	o.e.j.server.AbstractConnector#doStart: Started ServerConnector@5a4aa2f2{HTTP/1.1, (http/1.1)}{0.0.0.0:8081}
2022-10-19 22:21:24.196+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: Started Server@240237d2{STARTING}[10.0.12,sto=0] @3461ms
2022-10-19 22:21:24.199+0000 [id=26]	INFO	winstone.Logger#logInternal: Winstone Servlet Engine running: controlPort=disabled
2022-10-19 22:21:24.871+0000 [id=33]	INFO	jenkins.InitReactorRunner$1#onAttained: Started initialization
2022-10-19 22:21:25.538+0000 [id=34]	INFO	jenkins.InitReactorRunner$1#onAttained: Listed all plugins
2022-10-19 22:21:33.311+0000 [id=38]	INFO	jenkins.InitReactorRunner$1#onAttained: Prepared all plugins
2022-10-19 22:21:33.398+0000 [id=33]	INFO	jenkins.InitReactorRunner$1#onAttained: Started all plugins
2022-10-19 22:21:33.420+0000 [id=38]	INFO	jenkins.InitReactorRunner$1#onAttained: Augmented all extensions
2022-10-19 22:21:37.774+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: System config loaded
2022-10-19 22:21:37.780+0000 [id=38]	INFO	jenkins.InitReactorRunner$1#onAttained: System config adapted
2022-10-19 22:21:37.967+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: Loaded all jobs
2022-10-19 22:21:37.995+0000 [id=38]	INFO	jenkins.InitReactorRunner$1#onAttained: Configuration for all jobs updated
2022-10-19 22:21:38.130+0000 [id=52]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Download metadata
2022-10-19 22:21:38.388+0000 [id=35]	INFO	jenkins.InitReactorRunner$1#onAttained: Completed initialization
2022-10-19 22:21:38.425+0000 [id=25]	INFO	hudson.lifecycle.Lifecycle#onReady: Jenkins is fully up and running
2022-10-19 22:21:39.377+0000 [id=52]	WARNING	h.m.DownloadService$Downloadable#updateNow: No tool installer metadata found for jenkins.plugins.nodejs.tools.MirrorNodeJSInstaller
2022-10-19 22:21:39.382+0000 [id=52]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Download metadata. 1 248 ms
2022-10-19 22:22:50.335+0000 [id=15]	INFO	hudson.PluginManager#install: Starting installation of a batch of 1 plugins plus their dependencies
2022-10-19 22:22:50.761+0000 [id=75]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of ssh-agent on behalf of vika
2022-10-19 22:22:50.762+0000 [id=75]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading ssh-agent
2022-10-19 22:22:52.180+0000 [id=16]	INFO	hudson.model.UpdateCenter#doSafeRestart: Scheduling Jenkins reboot
2022-10-19 22:22:52.341+0000 [id=83]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Restart in 10 seconds
2022-10-19 22:23:02.356+0000 [id=83]	INFO	hudson.lifecycle.Lifecycle#onStop: Stopping Jenkins as requested by vika
2022-10-19 22:23:02.356+0000 [id=83]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Stopping Jenkins
2022-10-19 22:23:02.362+0000 [id=83]	INFO	jenkins.model.Jenkins$16#onAttained: Started termination
2022-10-19 22:23:02.394+0000 [id=83]	INFO	jenkins.model.Jenkins$16#onAttained: Completed termination
2022-10-19 22:23:02.394+0000 [id=83]	INFO	jenkins.model.Jenkins#_cleanUpDisconnectComputers: Starting node disconnection
2022-10-19 22:23:02.394+0000 [id=83]	INFO	jenkins.model.Jenkins#_cleanUpShutdownPluginManager: Stopping plugin manager
2022-10-19 22:23:02.409+0000 [id=83]	INFO	jenkins.model.Jenkins#_cleanUpPersistQueue: Persisting build queue
2022-10-19 22:23:02.425+0000 [id=83]	INFO	jenkins.model.Jenkins#_cleanUpAwaitDisconnects: Waiting for node disconnection completion
2022-10-19 22:23:02.425+0000 [id=83]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Jenkins stopped
2022-10-19 22:23:05.690+0000 [id=1]	INFO	winstone.Logger#logInternal: Beginning extraction from war file
2022-10-19 22:23:05.774+0000 [id=1]	WARNING	o.e.j.s.handler.ContextHandler#setContextPath: Empty contextPath
2022-10-19 22:23:05.875+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: jetty-10.0.12; built: 2022-09-14T01:54:40.076Z; git: 408d0139887e27a57b54ed52e2d92a36731a7e88; jvm 17.0.1+12-39
2022-10-19 22:23:06.824+0000 [id=1]	INFO	o.e.j.w.StandardDescriptorProcessor#visitServlet: NO JSP Support for /, did not find org.eclipse.jetty.jsp.JettyJspServlet
2022-10-19 22:23:06.908+0000 [id=1]	INFO	o.e.j.s.s.DefaultSessionIdManager#doStart: Session workerName=node0
2022-10-19 22:23:07.648+0000 [id=1]	INFO	hudson.WebAppMain#contextInitialized: Jenkins home directory: C:\Users\Vika\AppData\Local\Jenkins\.jenkins found at: EnvVars.masterEnvVars.get("JENKINS_HOME")
2022-10-19 22:23:07.820+0000 [id=1]	INFO	o.e.j.s.handler.ContextHandler#doStart: Started w.@65f87a2c{Jenkins v2.374,/,file:///C:/Users/Vika/AppData/Local/Jenkins/war/,AVAILABLE}{C:\Users\Vika\AppData\Local\Jenkins\war}
2022-10-19 22:23:07.835+0000 [id=1]	INFO	o.e.j.server.AbstractConnector#doStart: Started ServerConnector@5a4aa2f2{HTTP/1.1, (http/1.1)}{0.0.0.0:8081}
2022-10-19 22:23:07.864+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: Started Server@240237d2{STARTING}[10.0.12,sto=0] @2882ms
2022-10-19 22:23:07.864+0000 [id=26]	INFO	winstone.Logger#logInternal: Winstone Servlet Engine running: controlPort=disabled
2022-10-19 22:23:08.281+0000 [id=32]	INFO	jenkins.InitReactorRunner$1#onAttained: Started initialization
2022-10-19 22:23:08.724+0000 [id=31]	INFO	jenkins.InitReactorRunner$1#onAttained: Listed all plugins
2022-10-19 22:23:13.635+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: Prepared all plugins
2022-10-19 22:23:13.675+0000 [id=36]	INFO	jenkins.InitReactorRunner$1#onAttained: Started all plugins
2022-10-19 22:23:13.693+0000 [id=35]	INFO	jenkins.InitReactorRunner$1#onAttained: Augmented all extensions
2022-10-19 22:23:15.906+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: System config loaded
2022-10-19 22:23:15.906+0000 [id=36]	INFO	jenkins.InitReactorRunner$1#onAttained: System config adapted
2022-10-19 22:23:16.062+0000 [id=32]	INFO	jenkins.InitReactorRunner$1#onAttained: Loaded all jobs
2022-10-19 22:23:16.076+0000 [id=36]	INFO	jenkins.InitReactorRunner$1#onAttained: Configuration for all jobs updated
2022-10-19 22:23:16.161+0000 [id=51]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Download metadata
2022-10-19 22:23:16.266+0000 [id=31]	INFO	jenkins.InitReactorRunner$1#onAttained: Completed initialization
2022-10-19 22:23:16.303+0000 [id=25]	INFO	hudson.lifecycle.Lifecycle#onReady: Jenkins is fully up and running
2022-10-19 22:23:16.870+0000 [id=51]	WARNING	h.m.DownloadService$Downloadable#updateNow: No tool installer metadata found for jenkins.plugins.nodejs.tools.MirrorNodeJSInstaller
2022-10-19 22:23:16.870+0000 [id=51]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Download metadata. 698 ms
2022-10-19 22:28:48.755+0000 [id=1]	INFO	winstone.Logger#logInternal: Beginning extraction from war file
2022-10-19 22:28:48.854+0000 [id=1]	WARNING	o.e.j.s.handler.ContextHandler#setContextPath: Empty contextPath
2022-10-19 22:28:48.983+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: jetty-10.0.12; built: 2022-09-14T01:54:40.076Z; git: 408d0139887e27a57b54ed52e2d92a36731a7e88; jvm 17.0.1+12-39
2022-10-19 22:28:50.114+0000 [id=1]	INFO	o.e.j.w.StandardDescriptorProcessor#visitServlet: NO JSP Support for /, did not find org.eclipse.jetty.jsp.JettyJspServlet
2022-10-19 22:28:50.208+0000 [id=1]	INFO	o.e.j.s.s.DefaultSessionIdManager#doStart: Session workerName=node0
2022-10-19 22:28:51.155+0000 [id=1]	INFO	hudson.WebAppMain#contextInitialized: Jenkins home directory: C:\Users\Vika\AppData\Local\Jenkins\.jenkins found at: EnvVars.masterEnvVars.get("JENKINS_HOME")
2022-10-19 22:28:51.377+0000 [id=1]	INFO	o.e.j.s.handler.ContextHandler#doStart: Started w.@65f87a2c{Jenkins v2.374,/,file:///C:/Users/Vika/AppData/Local/Jenkins/war/,AVAILABLE}{C:\Users\Vika\AppData\Local\Jenkins\war}
2022-10-19 22:28:51.422+0000 [id=1]	INFO	o.e.j.server.AbstractConnector#doStart: Started ServerConnector@5a4aa2f2{HTTP/1.1, (http/1.1)}{0.0.0.0:8081}
2022-10-19 22:28:51.447+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: Started Server@240237d2{STARTING}[10.0.12,sto=0] @3452ms
2022-10-19 22:28:51.475+0000 [id=27]	INFO	winstone.Logger#logInternal: Winstone Servlet Engine running: controlPort=disabled
2022-10-19 22:28:52.037+0000 [id=33]	INFO	jenkins.InitReactorRunner$1#onAttained: Started initialization
2022-10-19 22:28:52.487+0000 [id=32]	INFO	jenkins.InitReactorRunner$1#onAttained: Listed all plugins
2022-10-19 22:28:59.177+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: Prepared all plugins
2022-10-19 22:28:59.260+0000 [id=33]	INFO	jenkins.InitReactorRunner$1#onAttained: Started all plugins
2022-10-19 22:28:59.294+0000 [id=39]	INFO	jenkins.InitReactorRunner$1#onAttained: Augmented all extensions
2022-10-19 22:29:02.485+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: System config loaded
2022-10-19 22:29:02.491+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: System config adapted
2022-10-19 22:29:02.603+0000 [id=32]	INFO	jenkins.InitReactorRunner$1#onAttained: Loaded all jobs
2022-10-19 22:29:02.628+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: Configuration for all jobs updated
2022-10-19 22:29:02.695+0000 [id=53]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Download metadata
2022-10-19 22:29:02.960+0000 [id=35]	INFO	jenkins.InitReactorRunner$1#onAttained: Completed initialization
2022-10-19 22:29:02.998+0000 [id=25]	INFO	hudson.lifecycle.Lifecycle#onReady: Jenkins is fully up and running
2022-10-19 22:29:03.506+0000 [id=53]	WARNING	h.m.DownloadService$Downloadable#updateNow: No tool installer metadata found for jenkins.plugins.nodejs.tools.MirrorNodeJSInstaller
2022-10-19 22:29:03.509+0000 [id=53]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Download metadata. 810 ms
2022-10-20 04:56:16.768+0000 [id=1]	INFO	winstone.Logger#logInternal: Beginning extraction from war file
2022-10-20 04:56:17.041+0000 [id=1]	WARNING	o.e.j.s.handler.ContextHandler#setContextPath: Empty contextPath
2022-10-20 04:56:17.373+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: jetty-10.0.12; built: 2022-09-14T01:54:40.076Z; git: 408d0139887e27a57b54ed52e2d92a36731a7e88; jvm 17.0.1+12-39
2022-10-20 04:56:18.979+0000 [id=1]	INFO	o.e.j.w.StandardDescriptorProcessor#visitServlet: NO JSP Support for /, did not find org.eclipse.jetty.jsp.JettyJspServlet
2022-10-20 04:56:19.135+0000 [id=1]	INFO	o.e.j.s.s.DefaultSessionIdManager#doStart: Session workerName=node0
2022-10-20 04:56:20.588+0000 [id=1]	INFO	hudson.WebAppMain#contextInitialized: Jenkins home directory: C:\Users\Vika\AppData\Local\Jenkins\.jenkins found at: EnvVars.masterEnvVars.get("JENKINS_HOME")
2022-10-20 04:56:20.932+0000 [id=1]	INFO	o.e.j.s.handler.ContextHandler#doStart: Started w.@65f87a2c{Jenkins v2.374,/,file:///C:/Users/Vika/AppData/Local/Jenkins/war/,AVAILABLE}{C:\Users\Vika\AppData\Local\Jenkins\war}
2022-10-20 04:56:20.994+0000 [id=1]	INFO	o.e.j.server.AbstractConnector#doStart: Started ServerConnector@5a4aa2f2{HTTP/1.1, (http/1.1)}{0.0.0.0:8081}
2022-10-20 04:56:21.041+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: Started Server@240237d2{STARTING}[10.0.12,sto=0] @7212ms
2022-10-20 04:56:21.088+0000 [id=26]	INFO	winstone.Logger#logInternal: Winstone Servlet Engine running: controlPort=disabled
2022-10-20 04:56:21.838+0000 [id=32]	INFO	jenkins.InitReactorRunner$1#onAttained: Started initialization
2022-10-20 04:56:22.435+0000 [id=34]	INFO	jenkins.InitReactorRunner$1#onAttained: Listed all plugins
2022-10-20 04:56:35.481+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: Prepared all plugins
2022-10-20 04:56:35.585+0000 [id=32]	INFO	jenkins.InitReactorRunner$1#onAttained: Started all plugins
2022-10-20 04:56:35.609+0000 [id=32]	INFO	jenkins.InitReactorRunner$1#onAttained: Augmented all extensions
2022-10-20 04:56:39.764+0000 [id=38]	INFO	jenkins.InitReactorRunner$1#onAttained: System config loaded
2022-10-20 04:56:39.785+0000 [id=33]	INFO	jenkins.InitReactorRunner$1#onAttained: System config adapted
2022-10-20 04:56:40.012+0000 [id=31]	INFO	jenkins.InitReactorRunner$1#onAttained: Loaded all jobs
2022-10-20 04:56:40.028+0000 [id=37]	INFO	jenkins.InitReactorRunner$1#onAttained: Configuration for all jobs updated
2022-10-20 04:56:40.269+0000 [id=35]	INFO	jenkins.InitReactorRunner$1#onAttained: Completed initialization
2022-10-20 04:56:40.300+0000 [id=25]	INFO	hudson.lifecycle.Lifecycle#onReady: Jenkins is fully up and running
2022-10-20 04:56:40.331+0000 [id=51]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Download metadata
2022-10-20 04:56:40.675+0000 [id=51]	WARNING	h.m.DownloadService$Downloadable#updateNow: No tool installer metadata found for jenkins.plugins.nodejs.tools.MirrorNodeJSInstaller
2022-10-20 04:56:40.675+0000 [id=51]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Download metadata. 344 ms
2022-10-20 05:06:32.849+0000 [id=161]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started telemetry collection
2022-10-20 05:06:32.851+0000 [id=161]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished telemetry collection. 0 ms
2022-10-20 05:38:05.849+0000 [id=435]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Started Periodic background build discarder
2022-10-20 05:38:05.856+0000 [id=435]	INFO	hudson.model.AsyncPeriodicWork#lambda$doRun$0: Finished Periodic background build discarder. 6 ms
2022-10-20 05:48:11.663+0000 [id=518]	INFO	h.TcpSlaveAgentListener$ConnectionHandler#run: Connection #1 from /127.0.0.1:49485 failed: null
2022-10-20 05:48:11.814+0000 [id=519]	INFO	h.TcpSlaveAgentListener$ConnectionHandler#run: Accepted JNLP4-connect connection #2 from /127.0.0.1:49486
2022-10-20 05:56:44.906+0000 [id=20]	INFO	hudson.PluginManager#install: Starting installation of a batch of 1 plugins plus their dependencies
2022-10-20 05:56:46.940+0000 [id=633]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of thinBackup on behalf of vika
2022-10-20 05:56:46.941+0000 [id=633]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading thinBackup
2022-10-20 05:56:54.023+0000 [id=14]	INFO	hudson.model.UpdateCenter#doSafeRestart: Scheduling Jenkins reboot
2022-10-20 05:56:57.801+0000 [id=641]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Restart in 10 seconds
2022-10-20 05:57:07.803+0000 [id=641]	INFO	hudson.lifecycle.Lifecycle#onStop: Stopping Jenkins as requested by vika
2022-10-20 05:57:07.806+0000 [id=641]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Stopping Jenkins
2022-10-20 05:57:07.861+0000 [id=641]	INFO	jenkins.model.Jenkins$16#onAttained: Started termination
2022-10-20 05:57:07.881+0000 [id=641]	INFO	jenkins.model.Jenkins$16#onAttained: Completed termination
2022-10-20 05:57:07.882+0000 [id=641]	INFO	jenkins.model.Jenkins#_cleanUpDisconnectComputers: Starting node disconnection
2022-10-20 05:57:07.888+0000 [id=641]	INFO	j.s.DefaultJnlpSlaveReceiver#channelClosed: safe-restart thread for DESKTOP-EPTTBPH terminated: java.nio.channels.ClosedChannelException
2022-10-20 05:57:07.913+0000 [id=641]	INFO	jenkins.model.Jenkins#_cleanUpShutdownPluginManager: Stopping plugin manager
2022-10-20 05:57:07.966+0000 [id=641]	INFO	jenkins.model.Jenkins#_cleanUpPersistQueue: Persisting build queue
